BuildingClass,ZoningClassification,StreetFrontage,PlotSize,StreetType,AlleyAccess,PlotShape,LandFlatness,UtilitiesAvailable,PlotConfiguration,PlotSlope,BusinessDistrict,Proximity1,Proximity2,BuildingType,BuildingStyle,BuildingGrade,BuildingCondition,ConstructionYear,RenovationYear,RoofType,RoofMaterial,ExteriorCovering1,ExteriorCovering2,ExteriorFinishType,ExteriorFinishArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementQuality,BasementCondition,BasementExposure,BasementFinishType1,FinishedBasementArea1,BasementFinishType2,FinishedBasementArea2,UnfinishedBasementArea,BasementArea,HeatingType,HeatingQuality,CentralAirConditioning,ElectricalSystem,GroundFloorArea,UpperFloorArea,LowQualityArea,OfficeSpace,BasementRestrooms,BasementHalfRestrooms,Restrooms,HalfRestrooms,MeetingRooms,Pantries,PantryQuality,TotalRooms,FunctionalityRating,ConferenceRooms,ConferenceRoomQuality,ParkingType,ParkingConstructionYear,ParkingFinish,ParkingSpots,ParkingArea,ParkingQuality,ParkingCondition,PavedAccess,TerraceArea,OpenBalconyArea,EnclosedBalconyArea,3SsnPorch,ScreenedArea,RecreationArea,RecreationQuality,Perimeter,MiscellaneousFeature,MiscellaneousValue,MonthListed,YearListed,ListingType,ListingCondition,OfficeCategory
50.0,RL,56.0,10000.0,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6.0,5.0,1950.0,1971.0,Hip,CompShg,HdBoard,MetalSd,,39.864028060356155,TA,TA,CBlock,TA,TA,No,Rec,297.5856030037803,Unf,0.0,1721.3591059043688,1580.0,GasA,TA,Y,SBrkr,1394.3384791408348,0.0,0.0,1080.0,0,0,1,0,3,1,TA,5,Typ,1,,Attchd,1956.0,Unf,2,490.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD,Abnorml,1
20.0,RL,68.0,15429.340873626274,Pave,,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1977.0,2003.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,TA,Fa,No,Rec,574.0,Unf,435.0,165.0,764.1059649887584,GasA,Ex,Y,SBrkr,1800.0,0.0,0.0,1480.0,1,0,1,0,2,1,Gd,6,Typ,0,,Detchd,1994.0,RFn,1,492.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,12.0,2010.0,WD,Normal,0
60.0,RL,80.0,9600.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1970.0,1972.0,Hip,CompShg,VinylSd,VinylSd,,18.0,TA,TA,PConc,TA,TA,Av,GLQ,1030.276025772628,Rec,435.0,329.0,1436.0,GasA,TA,Y,SBrkr,1933.4388943427143,0.0,0.0,1785.8052806455962,1,0,1,0,3,1,Gd,7,Typ,0,,Attchd,1956.0,RFn,2,499.0,TA,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,COD,Normal,3
20.0,RM,43.0,9360.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7.0,6.0,2005.0,2007.0,Hip,CompShg,MetalSd,Plywood,,320.0,Gd,TA,CBlock,Gd,TA,No,,1130.092886939092,Unf,0.0,546.0,870.0,GasA,Ex,Y,SBrkr,1055.0,0.0,0.0,833.0,1,0,1,0,2,1,Gd,4,Typ,0,NA,Attchd,2001.0,RFn,2,416.0,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,2
160.0,RL,45.0,1890.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,SLvl,5.0,5.0,1974.0,1998.0,Gable,CompShg,AsbShng,Brk Cmn,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,672.0,Unf,0.0,114.0,864.0,GasA,Ex,Y,SBrkr,736.0,504.0,0.0,1188.0381879136794,1,0,2,0,2,1,TA,5,Typ,0,,Detchd,2000.0,NA,0,180.0,NA,NA,Y,156.0,38.0,0.0,0.0,337.8353241057181,0.0,,MnPrv,,0.0,10.0,2007.0,WD,Normal,0
80.0,RL,68.0,7000.0,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,OldTown,Norm,Norm,1Fam,2Story,8.0,6.0,2000.0,2006.0,Hip,CompShg,VinylSd,Plywood,,238.9576656592027,Gd,TA,CBlock,Ex,TA,Gd,ALQ,456.0,Unf,0.0,30.0,942.3880617113151,GasA,Gd,Y,SBrkr,832.0,720.0,0.0,1353.0737779630522,1,0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1993.0,Unf,2,451.0,TA,TA,Y,0.0,64.0,0.0,0.0,255.44711984749688,0.0,,,,2500.0,3.0,2010.0,WD,Normal,3
70.0,RL,56.0,5400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,1Fam,2Story,6.0,5.0,2003.0,2007.0,Hip,CompShg,VinylSd,VinylSd,,615.3325237877303,Gd,TA,CBlock,TA,Fa,No,Unf,0.0,NA,0.0,1379.786021172587,789.5363940414081,GasA,Ex,Y,SBrkr,894.0,504.0,0.0,1336.0,0,0,2,1,3,1,Gd,6,Typ,0,,,1994.0,RFn,1,216.0,TA,NA,Y,192.0,39.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD,Normal,2
60.0,FV,73.0,10615.846266920933,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,5.0,5.0,1975.0,2004.0,Gable,CompShg,BrkFace,BrkFace,,60.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1128.5025469076415,1510.0,GasA,TA,Y,SBrkr,1436.0,0.0,0.0,1524.5925792363703,0,0,2,0,3,1,TA,7,Typ,1,,Attchd,1993.0,Unf,1,240.0,NA,,N,143.0,53.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD,Normal,2
20.0,RM,70.0,8872.689833712611,Pave,,IR2,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,6.0,5.0,2007.0,2009.0,Gambrel,CompShg,MetalSd,VinylSd,,0.0,Gd,TA,CBlock,Gd,TA,No,GLQ,714.6318364568178,Unf,0.0,1080.8281092019058,1026.3842668126451,GasA,Ex,Y,SBrkr,912.0,741.0,0.0,1546.6074858292075,0,0,2,1,3,1,Gd,6,Min1,0,,Attchd,2007.0,Fin,3,792.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD,Partial,3
20.0,RL,70.0,7114.7500690874485,Pave,,IR2,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2010.0,Hip,CompShg,VinylSd,HdBoard,,0.0,Gd,Gd,PConc,Gd,TA,No,Rec,183.46824267414496,Unf,0.0,438.43283133747786,1117.0,GasA,Ex,Y,SBrkr,1314.0,0.0,0.0,882.0,0,0,1,0,1,1,Gd,4,Typ,0,,Attchd,2009.0,Unf,2,612.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Normal,3
160.0,RL,54.0,4906.779929998944,Pave,,Reg,HLS,AllPub,Corner,Gtl,NoRidge,Norm,Norm,Twnhs,1Story,5.0,6.0,1926.0,1950.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,505.0,Unf,0.0,0.0,234.07036738172764,GasA,TA,Y,SBrkr,798.0,1255.5342821353827,0.0,1948.9475231812903,1,0,2,0,3,1,TA,7,Min2,1,,,1956.0,NA,1,240.0,NA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,0
20.0,RL,,7512.405623904508,Grvl,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,PosA,Norm,1Fam,1Story,5.0,5.0,1961.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Po,BrkTil,TA,Fa,No,Unf,60.0,Unf,0.0,490.0,1057.0,GasA,TA,Y,SBrkr,1333.8155051071883,0.0,0.0,1077.0,0,0,2,0,4,1,TA,8,Typ,0,,,1979.0,Unf,2,720.0,TA,TA,Y,28.710785318862577,48.0,30.0,0.0,0.0,0.0,,MnPrv,,0.0,8.0,2010.0,WD,Partial,2
20.0,RM,,13682.805070237417,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,6.0,8.0,1940.0,2001.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,1123.8237189525812,ALQ,539.0,0.0,1094.188584847475,GasA,Ex,Y,SBrkr,980.0493962775538,702.0,0.0,1664.9302836730776,1,0,2,1,4,1,TA,6,Typ,1,TA,,1976.0,Unf,2,782.0785683661645,TA,TA,Y,142.0,50.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,6.0,2007.0,WD,Normal,2
60.0,RL,90.0,12890.110200950665,Pave,,IR1,Lvl,AllPub,FR2,Gtl,StoneBr,Norm,Norm,1Fam,1Story,5.0,8.0,1900.0,2004.0,Gable,CompShg,Stucco,Stucco,Stone,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,BLQ,480.0,753.7482958811783,735.0,GasA,Gd,Y,SBrkr,800.0,1182.0,0.0,1730.288399289301,0,0,1,0,4,1,TA,8,Typ,0,,,1920.0,Unf,1,403.7453364077215,TA,TA,Y,114.88599577068231,0.0,112.2161004640057,0.0,0.0,0.0,,,,0.0,7.0,2008.0,WD,Normal,1
20.0,RL,85.0,13834.265312402942,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7.0,5.0,2003.0,1969.0,Gable,CompShg,VinylSd,MetalSd,,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,42.60872716827587,264.0,1352.0,GasA,TA,Y,SBrkr,1793.5702600345808,0.0,0.0,1288.0,1,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1997.0,,2,440.0,TA,TA,Y,143.0,34.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD,Normal,3
160.0,RM,41.0,3602.9751562678166,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,2.5Unf,6.0,5.0,1970.0,1950.0,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,PConc,Gd,TA,No,LwQ,0.0,Unf,0.0,467.0,747.0,GasA,Ex,N,SBrkr,687.0,1044.0116515209193,0.0,1501.0955745378692,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,2005.0,Unf,1,299.0,NA,NA,Y,0.0,0.0,30.0,0.0,0.0,0.0,,,,0.0,2.0,2009.0,WD,Normal,1
20.0,RL,85.0,8967.716123667013,Pave,,Reg,Lvl,AllPub,Corner,Gtl,MeadowV,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1929.0,1950.0,Hip,CompShg,Wd Sdng,VinylSd,,0.0,TA,TA,CBlock,TA,Gd,No,Rec,24.77095756858239,Unf,0.0,1766.1255711028653,1591.881572355585,GasA,Gd,Y,SBrkr,1211.538776203123,0.0,95.73346734460273,966.691743444439,0,0,1,0,3,1,Fa,6,Typ,1,TA,Detchd,1957.0,Unf,1,320.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,1
160.0,RM,35.0,7500.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,2Story,8.0,5.0,2000.0,1994.0,Gable,CompShg,VinylSd,Wd Sdng,,88.0,TA,TA,CBlock,Gd,TA,Av,Rec,129.45063184875653,Unf,0.0,484.6409620526289,876.0,GasA,Ex,Y,SBrkr,808.0,1782.2084108542813,0.0,2364.031513401216,0,0,2,1,3,1,TA,7,Typ,1,,Detchd,2005.0,Fin,2,495.0,TA,TA,Y,467.0,173.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,WD,Normal,4
70.0,RL,88.0,13253.775562059938,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6.0,6.0,1937.0,1954.0,Gable,CompShg,VinylSd,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,196.0,Unf,0.0,630.0,660.0,GasA,TA,Y,SBrkr,1006.0,0.0,0.0,1216.9289979622934,0,0,1,0,2,1,TA,5,Min2,0,NA,Attchd,1930.0,Unf,2,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,6.0,2006.0,WD,Normal,1
60.0,RM,,7581.871987318998,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7.0,5.0,1921.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,Gd,,No,Unf,0.0,Rec,64.84131831893157,494.0,1124.0,GasA,Ex,Y,SBrkr,874.0,688.8266090171111,0.0,1325.8428073916452,1,0,1,0,2,1,TA,5,Typ,1,,Detchd,1957.0,RFn,2,588.0,TA,TA,Y,0.0,61.0,265.726404207779,0.0,0.0,0.0,,NA,,0.0,1.0,2007.0,WD,Normal,1
20.0,C (all),120.0,21608.193398035648,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,9.0,3.0,2008.0,2008.0,Gable,CompShg,VinylSd,Stucco,,567.5527164542948,Ex,TA,PConc,Ex,TA,No,GLQ,410.0,,0.0,1629.638591477827,1822.711179238198,GasA,Ex,Y,SBrkr,2071.0202350312597,0.0,0.0,1982.1369160861232,0,0,2,0,3,1,Gd,7,Typ,2,,2Types,2008.0,Fin,4,1052.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,New,Normal,4
30.0,RL,,14234.378995980453,Pave,,IR1,Bnk,AllPub,Corner,Mod,OldTown,Norm,Norm,1Fam,1Story,5.0,5.0,1915.0,1959.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,74.61676369712006,672.0,GasA,TA,Y,FuseP,988.0,925.0,0.0,1822.0,0,0,2,1,3,1,Gd,6,Typ,0,,,1920.0,Unf,1,0.0,,TA,Y,518.2935028028243,35.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2008.0,WD,Normal,1
180.0,RL,61.0,1680.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,TwnhsE,1Story,6.0,6.0,1994.0,1966.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,Gd,TA,No,BLQ,109.41574014861418,,0.0,1114.0,858.0,GasA,Ex,Y,SBrkr,928.0,630.8060090445526,0.0,1494.0,0,0,2,1,2,1,Ex,5,Typ,0,NA,Detchd,1965.0,Unf,1,312.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD,Normal,0
20.0,RL,76.0,11800.0,Pave,,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2005.0,Gable,WdShngl,VinylSd,MetalSd,,198.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,152.0,Unf,0.0,276.0,1337.0,GasA,Ex,Y,FuseA,1560.0,0.0,0.0,1374.0,0,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2005.0,Fin,3,758.0,TA,TA,Y,0.0,150.74693673856996,0.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,WD,Normal,3
90.0,RL,44.0,6000.0,Pave,,Reg,HLS,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,SLvl,5.0,5.0,1964.0,2005.0,Gable,CompShg,CemntBd,MetalSd,,0.0,TA,TA,PConc,,TA,No,Unf,0.0,Unf,0.0,173.0,393.06892200136406,GasA,Ex,Y,SBrkr,840.0,0.0,0.0,1077.2312205686671,0,0,1,0,2,1,Gd,6,Typ,0,,Detchd,1984.0,Fin,2,684.0,TA,TA,Y,0.0,80.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD,Normal,0
85.0,RL,68.0,9600.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,1998.0,1972.0,Shed,CompShg,MetalSd,HdBoard,BrkFace,1224.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,1976.324266472423,GasA,Ex,Y,SBrkr,2408.6751367828842,546.0,0.0,2914.4873971597463,0,0,2,0,4,2,TA,12,Typ,0,,Attchd,2004.0,Unf,3,779.0,TA,TA,Y,120.0,0.0,0.0,165.02718274991886,0.0,0.0,,,,0.0,7.0,2010.0,WD,Normal,4
20.0,RL,91.0,8049.038595027245,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,10.0,5.0,2007.0,1991.0,Gable,CompShg,VinylSd,VinylSd,,85.0,TA,TA,PConc,Gd,TA,Mn,GLQ,399.0,Unf,0.0,1658.3498869959196,1814.148458636938,GasA,Ex,Y,SBrkr,2073.439168545064,0.0,0.0,1802.0,1,0,2,0,4,1,Gd,10,Typ,1,,Attchd,1984.0,Fin,2,530.1099360953314,TA,TA,Y,297.5330345785169,189.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,4
20.0,RL,93.0,13040.244648676351,Pave,,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6.0,6.0,1989.0,2000.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,0.0,Unf,0.0,466.0,725.2995233008536,GasA,Ex,Y,SBrkr,768.0,964.0350114489148,0.0,1405.9140234085826,0,0,1,0,3,1,TA,7,Typ,0,,Detchd,1999.0,Unf,1,355.0,TA,TA,Y,0.0,38.0,0.0,0.0,0.0,0.0,,NA,,0.0,6.0,2006.0,WD,Partial,0
20.0,RL,65.0,9520.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1957.0,1950.0,Gable,CompShg,Wd Sdng,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,321.0,Unf,76.71328274272152,755.2772051168972,864.0,GasA,Fa,Y,FuseA,1073.5215332967057,0.0,0.0,1040.0,0,0,1,0,2,1,TA,5,Mod,1,,,1977.0,Unf,2,480.0,TA,TA,Y,0.0,20.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD,Normal,1
60.0,RL,36.0,6859.693918578156,Pave,,Reg,Lvl,,Inside,Gtl,Sawyer,Norm,Norm,TwnhsE,2Story,4.0,5.0,1939.0,1950.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,,TA,No,Unf,0.0,Unf,0.0,102.0,709.9563123663113,GasA,TA,Y,FuseF,894.0,0.0,0.0,864.0,0,0,1,0,2,1,Gd,5,Typ,0,,Detchd,,Unf,2,478.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,WD,Normal,2
50.0,RL,76.0,9555.905676044946,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1Story,8.0,5.0,2008.0,2003.0,Hip,CompShg,VinylSd,MetalSd,,70.0,Gd,TA,PConc,Gd,TA,No,GLQ,675.6030957663087,Unf,0.0,677.0,1556.0,GasA,Ex,Y,SBrkr,1216.0,700.5001674635329,0.0,1829.5454474803246,0,0,2,2,3,1,Gd,6,Typ,1,Gd,2Types,2006.0,Fin,2,666.7741555071807,TA,TA,Y,224.0,20.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,WD,Normal,4
50.0,RL,80.0,8069.146295940039,Pave,,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5.0,5.0,1976.0,1967.0,Gable,CompShg,MetalSd,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,0.0,216.08130961084026,978.0,GasA,TA,Y,SBrkr,1125.0,0.0,0.0,1093.85889045546,1,0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1979.0,Fin,3,828.0,,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,WD,Normal,0
20.0,RL,96.0,17903.489924390684,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,3.0,2007.0,2005.0,Gable,CompShg,VinylSd,Wd Sdng,,0.0,TA,TA,PConc,Gd,NA,No,Unf,300.0,NA,0.0,524.5007198769714,922.317534689216,GasA,Ex,Y,SBrkr,1442.0,0.0,0.0,1679.3727126090282,0,0,2,1,2,1,Gd,6,Typ,0,,Attchd,2008.0,Fin,3,773.3999846069281,TA,TA,Y,168.0,114.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,COD,Partial,4
60.0,RL,,9178.493890459196,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.0,5.0,2000.0,2003.0,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,TA,TA,No,ALQ,371.0,Unf,0.0,894.0,1014.742054103432,GasA,Ex,Y,SBrkr,829.9004123591986,319.0,0.0,1200.0,0,0,1,0,3,1,Gd,7,Typ,0,,Attchd,1994.0,Fin,2,527.0,TA,TA,Y,0.0,104.0,0.0,0.0,0.0,0.0,,,Shed,1203.4949355146584,9.0,2007.0,WD,Normal,1
80.0,RL,,12379.045716305898,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,2fmCon,2Story,6.0,5.0,1967.0,1954.0,Hip,CompShg,Plywood,HdBoard,,49.84694314553096,Gd,TA,PConc,TA,TA,Gd,GLQ,828.3842226867104,Unf,0.0,39.57131377758983,864.0,GasA,TA,N,SBrkr,822.609891491435,563.9866354731829,0.0,1294.0,1,0,1,0,3,2,Gd,6,Typ,1,Fa,Attchd,1957.0,Fin,2,648.0,TA,TA,Y,328.31298427835276,0.0,0.0,0.0,0.0,0.0,,NA,,0.0,6.0,2006.0,WD,Normal,1
20.0,RL,71.0,10369.910598541417,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,9.0,5.0,2006.0,2001.0,Hip,CompShg,HdBoard,HdBoard,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,288.0,Unf,0.0,141.0,1149.871906792616,GasA,Ex,Y,SBrkr,1675.0,0.0,0.0,2125.3439276932972,0,0,2,0,2,1,Gd,7,Typ,3,Ex,Attchd,2007.0,Fin,3,576.0,TA,TA,Y,234.24319640122422,64.35014628924993,0.0,0.0,0.0,0.0,,NA,,0.0,7.0,2006.0,WD,Partial,4
50.0,RM,70.0,8640.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6.0,6.0,2003.0,1993.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,Gd,TA,Gd,GLQ,1310.7307696974208,Unf,0.0,515.852441218859,1860.8750570509285,GasA,TA,Y,SBrkr,1040.3133092916419,0.0,0.0,948.0,0,0,2,0,3,1,TA,4,Typ,1,TA,Detchd,2005.0,Unf,3,792.0,TA,TA,Y,0.0,68.0,0.0,0.0,264.25472856864616,0.0,,NA,,0.0,4.0,2006.0,ConLw,Family,2
20.0,RL,35.0,4573.63606237967,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,5.0,1952.0,1950.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,841.0,LwQ,0.0,273.0,1142.0,GasA,Ex,N,SBrkr,744.6556141826277,0.0,0.0,848.0,1,0,1,0,2,1,Gd,6,Typ,0,,,1979.0,Unf,2,525.0,TA,TA,Y,0.0,0.0,194.2136632958593,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,1
20.0,RL,88.0,16057.323681202324,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6.0,5.0,2004.0,1997.0,Gable,CompShg,MetalSd,Plywood,,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,442.0,Unf,0.0,868.5703793932324,1218.0,GasA,Ex,Y,SBrkr,1244.2793319655104,0.0,0.0,1158.0,1,0,2,0,2,1,Gd,6,Typ,1,Fa,Attchd,1985.0,Fin,3,820.0,TA,TA,Y,0.0,166.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,8.0,2007.0,WD,Normal,2
50.0,RL,80.0,15765.647679346273,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7.0,7.0,1940.0,1990.0,Gambrel,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,Gd,,Av,GLQ,1324.1971606739926,Unf,0.0,195.3575160271378,1064.0,GasA,Ex,Y,SBrkr,1136.0873644693438,723.0984052436268,0.0,1904.0,2,0,2,0,3,1,TA,9,Typ,2,,Attchd,1958.0,Unf,2,480.0,TA,TA,Y,410.91161588258177,0.0,0.0,0.0,280.46911976366994,0.0,,,,1181.6868329247168,6.0,2009.0,WD,Normal,2
90.0,RL,68.0,5395.477995481168,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,1Fam,2Story,6.0,5.0,2006.0,1999.0,Gable,CompShg,VinylSd,Wd Sdng,,200.0,Ex,TA,PConc,Ex,TA,Av,ALQ,360.0,Unf,0.0,160.93020887030428,976.0,GasA,Ex,Y,SBrkr,879.0,537.3440361418546,0.0,1183.3246698886892,1,0,2,0,3,1,Ex,5,Typ,0,NA,Attchd,2007.0,Fin,2,455.075438483146,TA,TA,Y,241.7001301562699,82.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,2
120.0,RL,40.0,6240.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5.0,6.120185751405311,1952.0,1997.0,Gable,CompShg,Wd Sdng,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,483.0,LwQ,0.0,200.0,970.0,GasA,Ex,Y,SBrkr,811.0,702.0,0.0,1148.79839195027,1,0,2,0,3,1,TA,6,Typ,0,NA,Detchd,1930.0,Unf,2,369.89764859155014,TA,TA,Y,24.0,28.0,54.313232087694246,0.0,0.0,0.0,,,,0.0,9.0,2006.0,WD,Normal,0
20.0,RL,70.0,25308.08408207689,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6.0,5.0,2003.0,2000.0,Gable,CompShg,Plywood,MetalSd,,54.518168427064055,Gd,TA,PConc,TA,TA,No,Unf,466.5888085157235,NA,0.0,925.0,988.0,Grav,Ex,Y,SBrkr,1682.0,0.0,0.0,1720.0,1,0,2,0,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,3,588.0,TA,TA,Y,124.0,32.0,0.0,0.0,0.0,0.0,,NA,,0.0,5.0,2006.0,WD,Normal,3
